seed,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage,avg_ram_usage,peak_cpu_usage,peak_ram_usage,learning_rate,batch_size,buffer_size,hidden_units,num_layers,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,train_duration_s,final_mean_reward,final_std_reward,steps_to_convergence,algo_sac,os_name_Windows,os_name_macOS,time_to_convergence,converged
0.0,8,16,2.28,15264.32,41.09,1513.92,44.94,1708.7,0.0003,32.0,241664.0,95.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,675.907,100.0,0.0,1540000.0,False,False,False,671.221,1
0.0,8,16,1.59,15264.32,41.16,1632.25,45.55,1879.79,0.0003,32.0,321056.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,920.97,100.0,0.0,2110000.0,False,False,False,916.131,1
0.0,8,16,1.54,15264.32,41.72,1675.63,44.94,1927.1,0.0003,32.0,341024.0,88.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1178.057,100.0,0.0,2500000.0,False,False,False,1052.763,1
0.0,8,16,1.46,15264.31,41.12,1748.19,46.19,2104.31,0.0003,32.0,412256.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1281.105,100.0,0.0,2930000.0,False,False,False,1264.433,1
0.0,8,16,1.63,15264.32,41.2,1460.57,45.56,1605.61,0.0003,32.0,202432.0,121.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,595.601,100.0,0.0,1460000.0,False,False,False,591.062,1
0.0,8,16,1.45,15264.32,41.11,1310.75,44.31,1353.62,0.0003,32.0,98400.0,74.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,367.285,100.0,0.0,880000.0,False,False,False,346.57,1
0.0,8,16,1.92,15264.32,41.71,1734.09,45.55,2049.28,0.0003,32.0,399488.0,113.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1322.037,100.0,0.0,3080000.0,False,False,False,1218.257,1
0.0,8,16,2.32,15264.31,40.89,1201.09,44.32,1207.42,0.0003,32.0,34848.0,127.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,155.549,100.0,0.0,340000.0,False,False,False,144.265,1
0.0,8,16,1.93,15264.31,41.2,1668.22,44.95,1916.24,0.0003,32.0,337312.0,107.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1173.074,98.363,4.332,0.0,False,False,False,-1.0,0
0.0,8,16,1.52,15264.32,41.46,1683.59,46.17,1931.39,0.0003,32.0,345536.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1087.668,100.0,0.0,2470000.0,False,False,False,1046.184,1
0.0,8,16,1.64,15264.32,41.38,1633.39,44.93,1899.01,0.0003,32.0,331840.0,95.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,911.424,100.0,0.0,2020000.0,False,False,False,906.969,1
0.0,8,16,1.67,15264.32,41.58,1396.63,46.17,1495.5,0.0003,32.0,157792.0,87.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,528.382,100.0,0.0,1160000.0,False,False,False,467.997,1
0.0,8,16,2.11,15264.31,40.98,1477.49,44.93,1624.41,0.0003,32.0,213632.0,71.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,686.352,100.0,0.0,1530000.0,False,False,False,681.788,1
0.0,8,16,2.11,15264.31,24.41,1700.91,30.58,2151.11,0.0003,64.0,617600.0,182.0,3.0,0.817805190526165,1.0,5.0,10000000.0,1898.0,50000.0,8289.0,0.0094877854031474,10.0,0.7244913003572728,19.0,0.0,0.0,0.0,0.0,453.274,100.0,0.0,450000.0,True,False,False,410.382,1
0.0,8,16,1.89,15264.31,21.31,2384.71,43.68,2440.11,0.0003,64.0,620928.0,265.0,3.0,0.9337687579413874,1.0,5.0,10000000.0,2026.0,50000.0,8977.0,0.0072153852538583,13.0,0.5863838931885306,5.0,0.0,0.0,0.0,0.0,9429.829,100.0,0.0,7500000.0,True,False,False,7867.676,1
0.0,16,22,1.4,15868.82,14.47,1553.18,30.6,1835.16,0.0003,32.0,348160.0,99.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1867.316,100.0,0.0,2470000.0,False,True,False,1860.071,1
0.0,16,22,1.4,15868.82,26.82,1468.42,48.62,1671.72,0.0003,32.0,269280.0,94.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1571.337,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,16,22,1.4,15868.82,26.16,1473.46,45.85,1653.96,0.0003,32.0,258496.0,108.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1546.141,100.0,0.0,1690000.0,False,True,False,1382.413,1
0.0,16,22,1.4,15868.82,26.88,1117.74,47.41,1141.64,0.0003,32.0,48768.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,399.517,100.0,0.0,420000.0,False,True,False,370.023,1
0.0,16,22,1.4,15868.82,26.33,1518.56,54.48,1789.92,0.0003,32.0,322752.0,116.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1944.648,100.0,0.0,2340000.0,False,True,False,1936.937,1
0.0,16,22,1.4,15868.82,26.16,1536.39,52.61,1831.36,0.0003,32.0,348576.0,120.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1816.05,100.0,0.0,2140000.0,False,True,False,1808.371,1
0.0,16,22,1.4,15868.82,14.75,1644.23,34.41,1962.53,0.0003,32.0,401280.0,90.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2701.789,100.0,0.0,3270000.0,False,True,False,2396.917,1
0.0,16,22,1.4,15868.82,15.19,1369.32,34.88,1559.19,0.0003,32.0,216064.0,78.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1305.856,100.0,0.0,1700000.0,False,True,False,1206.248,1
0.0,16,22,1.4,15868.82,26.21,1293.27,43.44,1442.46,0.0003,32.0,160640.0,68.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,862.869,100.0,0.0,1000000.0,False,True,False,816.887,1
0.0,16,22,1.4,15868.82,25.96,1563.04,54.07,1838.25,0.0003,32.0,349280.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2121.838,100.0,0.0,2490000.0,False,True,False,2112.747,1
0.0,16,22,1.4,15868.82,14.37,1189.63,36.17,1276.61,0.0003,32.0,74464.0,85.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,634.379,100.0,0.0,770000.0,False,True,False,626.962,1
0.0,16,22,1.4,15868.82,25.72,1344.71,46.66,1489.12,0.0003,32.0,190848.0,68.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1131.48,100.0,0.0,1390000.0,False,True,False,1103.096,1
0.0,16,22,1.4,15868.82,26.82,1282.66,52.78,1426.38,0.0003,32.0,158432.0,104.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1067.226,100.0,0.0,1200000.0,False,True,False,958.787,1
0.0,16,22,1.4,15868.82,15.26,1655.13,34.53,2041.96,0.0003,32.0,436928.0,87.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2596.811,100.0,0.0,3530000.0,False,True,False,2589.525,1
0.0,16,22,1.4,15868.82,26.15,1599.26,64.59,1934.59,0.0003,32.0,385152.0,93.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1977.665,100.0,0.0,2490000.0,False,True,False,1968.888,1
0.0,16,22,1.4,15868.82,26.15,1357.89,48.7,1557.8,0.0003,32.0,213120.0,67.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1139.137,100.0,0.0,1330000.0,False,True,False,1116.442,1
0.0,16,22,1.4,15868.82,25.51,1336.57,47.15,1506.15,0.0003,32.0,199008.0,87.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1100.195,100.0,0.0,1340000.0,False,True,False,1092.54,1
0.0,16,22,1.4,15868.82,23.95,1366.35,42.21,1566.93,0.0003,32.0,209984.0,99.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1297.624,100.0,0.0,1300000.0,False,True,False,1118.837,1
0.0,16,22,1.4,15868.82,25.38,1357.66,48.08,1525.88,0.0003,32.0,207456.0,99.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1117.249,100.0,0.0,1330000.0,False,True,False,1075.338,1
0.0,16,22,1.4,15868.82,27.11,1629.48,54.72,1995.83,0.0003,32.0,429728.0,118.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2548.444,100.0,0.0,3040000.0,False,True,False,2541.116,1
0.0,16,22,1.4,15868.82,15.65,1267.83,45.86,1386.05,0.0003,32.0,129248.0,105.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,735.944,100.0,0.0,990000.0,False,True,False,728.026,1
0.0,16,22,1.4,15868.82,26.71,1556.64,58.64,1870.5,0.0003,32.0,356768.0,90.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1897.745,100.0,0.0,2170000.0,False,True,False,1859.431,1
0.0,16,22,1.4,15868.82,26.15,1271.35,43.53,1385.67,0.0003,32.0,142976.0,79.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,850.895,100.0,0.0,1030000.0,False,True,False,843.599,1
0.0,16,22,1.4,15868.82,27.16,1370.22,51.45,1577.72,0.0003,32.0,226368.0,93.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1177.462,100.0,0.0,1510000.0,False,True,False,1173.368,1
0.0,16,22,1.4,15868.82,26.26,1295.17,47.78,1434.68,0.0003,32.0,163008.0,113.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1043.279,100.0,0.0,1130000.0,False,True,False,919.833,1
0.0,16,22,1.4,15868.82,14.69,1556.79,36.05,1816.88,0.0003,32.0,337248.0,76.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1801.339,100.0,0.0,2390000.0,False,True,False,1766.194,1
0.0,16,22,1.4,15868.82,26.47,1192.35,41.51,1291.47,0.0003,32.0,91936.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,557.828,100.0,0.0,670000.0,False,True,False,549.547,1
0.0,16,22,1.4,15868.82,14.18,1467.57,29.95,1667.5,0.0003,32.0,269088.0,89.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1618.778,100.0,0.0,2200000.0,False,True,False,1611.399,1
0.0,16,22,1.4,15868.82,14.72,1188.95,26.06,1278.32,0.0003,32.0,78432.0,94.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,574.907,100.0,0.0,760000.0,False,True,False,567.402,1
0.0,16,22,1.4,15868.82,26.84,1220.5,41.04,1332.5,0.0003,32.0,107712.0,67.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,680.462,100.0,0.0,780000.0,False,True,False,672.925,1
0.0,16,22,1.4,15868.82,27.88,1157.65,50.82,1235.54,0.0003,32.0,68704.0,81.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,432.692,100.0,0.0,520000.0,False,True,False,425.445,1
0.0,16,22,1.4,15868.82,26.56,1408.44,52.77,1630.22,0.0003,32.0,247648.0,83.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1419.757,100.0,0.0,1790000.0,False,True,False,1412.091,1
0.0,16,22,1.4,15868.82,26.01,1461.64,46.67,1650.71,0.0003,32.0,254368.0,89.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1564.783,100.0,0.0,1770000.0,False,True,False,1426.359,1
0.0,16,22,1.4,15868.82,15.15,1585.78,44.92,1859.27,0.0003,32.0,359552.0,112.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2167.745,100.0,0.0,2670000.0,False,True,False,1958.344,1
0.0,16,22,1.4,15868.82,26.29,1633.18,46.9,1992.86,0.0003,32.0,420608.0,119.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2653.116,100.0,0.0,2980000.0,False,True,False,2645.367,1
0.0,16,22,1.4,15868.82,26.13,1393.17,54.72,1617.11,0.0003,32.0,241664.0,95.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1500.084,100.0,0.0,1520000.0,False,True,False,1303.429,1
0.0,16,22,1.4,15868.82,25.83,1400.34,54.07,1613.02,0.0003,32.0,244544.0,71.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1543.913,100.0,0.0,1500000.0,False,True,False,1319.658,1
0.0,16,22,1.4,15868.82,25.55,1505.11,46.66,1773.07,0.0003,32.0,321056.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1739.157,100.0,0.0,2060000.0,False,True,False,1731.208,1
0.0,16,22,1.4,15868.82,26.41,1493.7,48.71,1830.73,0.0003,32.0,341024.0,88.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1773.752,100.0,0.0,2290000.0,False,True,False,1769.649,1
0.0,16,22,1.4,15868.82,26.77,1616.67,51.47,1981.79,0.0003,32.0,412256.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2439.6,100.0,0.0,2960000.0,False,True,False,2431.393,1
0.0,16,22,1.4,15868.82,14.92,1367.66,34.93,1538.18,0.0003,32.0,202432.0,121.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1106.603,100.0,0.0,0.0,False,True,False,-1.0,0
0.0,16,22,1.4,15868.82,26.18,1338.8,54.73,1498.46,0.0003,32.0,185312.0,115.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1126.788,100.0,0.0,1160000.0,False,True,False,977.662,1
0.0,16,22,1.4,15868.82,14.43,1394.32,41.01,1613.75,0.0003,32.0,247424.0,110.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1371.496,98.417,5.251,1790000.0,False,True,False,1364.238,1
0.0,16,22,1.4,15868.82,26.01,1613.6,50.14,1986.87,0.0003,32.0,410464.0,69.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2454.027,100.0,0.0,2910000.0,False,True,False,2442.356,1
0.0,16,22,1.4,15868.82,25.82,1171.39,46.89,1234.16,0.0003,32.0,61344.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,865.434,100.0,0.0,510000.0,False,True,False,428.262,1
0.0,16,22,1.4,15868.82,14.74,1203.8,33.2,1304.88,0.0003,32.0,98400.0,74.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,629.632,100.0,0.0,810000.0,False,True,False,622.267,1
0.0,16,22,1.4,15868.82,25.44,1453.91,47.15,1687.65,0.0003,32.0,278752.0,66.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1452.075,100.0,0.0,1720000.0,False,True,False,1448.364,1
0.0,16,22,1.4,15868.82,14.71,1614.43,39.06,1949.21,0.0003,32.0,399488.0,113.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2553.265,100.0,0.0,3260000.0,False,True,False,2456.093,1
0.0,16,22,1.4,15868.82,26.42,1523.58,50.52,1983.4,0.0003,32.0,417088.0,95.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2511.656,100.0,0.0,3020000.0,False,True,False,2250.476,1
0.0,16,22,1.4,15868.82,26.51,1104.73,41.68,1118.43,0.0003,32.0,34848.0,127.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,310.33,100.0,0.0,370000.0,False,True,False,310.33,1
0.0,16,22,1.4,15868.82,14.62,1566.62,37.85,1818.98,0.0003,32.0,337312.0,107.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1884.601,100.0,0.0,2730000.0,False,True,False,1881.307,1
0.0,16,22,1.4,15868.82,26.9,1561.13,43.63,1828.9,0.0003,32.0,345536.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1801.045,100.0,0.0,2160000.0,False,True,False,1556.547,1
0.0,16,22,1.4,15868.82,26.15,1496.8,51.02,1795.15,0.0003,32.0,331840.0,95.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1601.606,100.0,0.0,2080000.0,False,True,False,1594.373,1
0.0,16,22,1.4,15868.82,26.72,1340.61,46.1,1498.94,0.0003,32.0,187936.0,76.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1069.317,100.0,0.0,1240000.0,False,True,False,961.52,1
0.0,16,22,1.4,15868.82,26.56,1190.29,52.76,1284.57,0.0003,32.0,86016.0,98.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,576.041,100.0,0.0,620000.0,False,True,False,517.243,1
0.0,16,22,1.4,15868.82,15.6,1293.24,48.2,1440.86,0.0003,32.0,157792.0,87.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,901.81,100.0,0.0,1290000.0,False,True,False,894.983,1
0.0,16,22,1.4,15868.82,26.24,1360.83,42.18,1560.45,0.0003,32.0,213632.0,71.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1229.727,100.0,0.0,1560000.0,False,True,False,1222.579,1
0.0,16,22,1.4,15868.82,17.1,1584.55,20.02,2045.88,0.0003,64.0,617600.0,182.0,3.0,0.817805190526165,1.0,5.0,10000000.0,1898.0,50000.0,8289.0,0.0094877854031474,10.0,0.7244913003572728,19.0,0.0,0.0,0.0,0.0,813.909,100.0,0.0,400000.0,True,True,False,649.603,1
0.0,16,22,1.4,15868.82,17.1,2302.42,21.31,2361.51,0.0003,64.0,620928.0,265.0,3.0,0.9337687579413874,1.0,5.0,10000000.0,2026.0,50000.0,8977.0,0.0072153852538583,13.0,0.5863838931885306,5.0,0.0,0.0,0.0,0.0,15565.933,100.0,0.0,300000.0,True,True,False,542.857,1
0.0,16,22,1.4,15868.82,18.11,1536.2,18.25,1926.44,0.0003,64.0,790912.0,76.0,2.0,0.9688839988600874,1.0,5.0,10000000.0,1697.0,50000.0,1913.0,0.0089954271232814,1.0,0.9895253646800612,16.0,0.0,0.0,0.0,0.0,3628.749,100.0,0.0,350000.0,True,True,False,2821.075,1
